createdat,createdby,modifiedat,modifiedby,codigo,subnumero,serieactivo,descripcion,claseactivo_codigo,claseactivosap,centrocosto_codigo,fechainciodepreciacion,fechafindepreciacion,valorcompra,escenario,historico,fechacapitalizacion,moneda_code,bloqueouser,bloqueoadmin
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001106,0,MYE10109-00712,THERMOCOUPLE 36,2000,,1123102001,,,286.4700,1,t,2013-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001111,0,MYE10109-00712,THERMOCOUPLE 36,2000,,1123102001,,,286.4700,1,t,2013-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001117,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001094,0,MYE10109-00712,THERMOCOUPLE 36,2000,,1123102001,,,286.4700,1,t,2013-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001118,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001119,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,20000018,0,"",EDIFICIO SISTEMA DE TRATAMIENTO DE AGUA (DAF),1100,,1131800001,,,1048289.7700,1,t,2018-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000021,0,ING10104-00025,FOSA SEPTICA TIZATILLO B,1200,,1123102001,,,80129.4300,1,t,2014-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001120,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001121,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001122,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001123,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001124,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001125,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001126,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001127,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001128,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001129,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001130,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001132,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001133,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001134,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001135,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001136,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001137,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001138,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001139,0,MYE10109-00696,CRIADORA INFRARROJA TIPO M8 C/SISTEMA REGULADOR,2000,,1123101001,,,2138.0300,1,t,2013-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100671,0,ING PT 2,ESCRITORIO EJECUTIVO MILAN 76.2x152.4 CM / SERIE:,3020,,1113000001,,,0.0000,1,t,2024-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100672,0,ING PT 1,ESCRITORIO EJECUTIVO MILAN 76.2x152.4 CM / SERIE:,3020,,1113000001,,,0.0000,1,t,2024-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100095,0,"","3 CONGELADORES 27"", COMODATO VTAS-TGU",4001,,1112100002,,,0.0000,1,t,2018-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100286,0,"",FP2019_047 THERMOKING LOG/CADSUM,4001,,1113000004,,,0.0000,1,t,2019-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100673,0,234551XP215,SILLA EJECUTIVA PU BASE CROMADA SP-742A SERIE: 234,3020,,1113000001,,,0.0000,1,t,2024-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100674,0,234551XP214,SILLA EJECUTIVA PU BASE CROMADA SP-742A SERIE: 234,3020,,1113000001,,,0.0000,1,t,2024-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100675,0,234551XP213,SILLA EJECUTIVA PU BASE CROMADA SP-742A SERIE: 234,3020,,1113000001,,,0.0000,1,t,2024-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100676,0,601641,BASURERO DE 50 GLS CON PEDESTAL RUBERMAID-,3020,,1112330001,,,0.0000,1,t,2024-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100677,0,RXNPA00ZPA0301483,AIRE ACONDICIONADO TIPO MINI SPLIT CON CAPACIDAD D,3020,,1111100002,,,0.0000,1,t,2024-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100678,0,95641210833,ESCALERA DE ALUMINIO ARTICULADA / SERIE: 095641210,3020,,1111100003,,,0.0000,1,t,2024-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100679,0,S3322J00142,AIRE ACONDICIONADO TIPO MINI SPLIT LENNOX 18K BTU,3020,,1111300002,,,0.0000,1,t,2024-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100680,0,HT-7068AF,SILLA EJECUTIVA HT-7068AF MESH BRAZO AJUSTABLE,3020,,1111100004,,,0.0000,1,t,2024-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100681,0,30P433-E),MINI SPLIT 00075 LENNOX (LM18CI-130P433-E / LM018C,3020,,1111300003,,,0.0000,1,t,2024-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100682,0,LM018CO,MINI SPLIT 00075 LENNOX (LM018CI-130P433--E / LM01,3020,,1111300001,,,0.0000,1,t,2024-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100683,0,601648,CAJA FUERTE ANTI- ATRACOS - SV KENNEDY TGU,3020,,1112330002,,,0.0000,1,t,2024-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100687,0,601683-1,ESCRITORIO JUNIOR 76.2x 120.9 CM NG / SERIE:,3020,,1111400001,,,0.0000,1,t,2024-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100688,0,601683-2,SILLA EJECUTIVA HT-704 1B MESH RESPALDO NEGRO,3020,,1111400001,,,0.0000,1,t,2024-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100689,0,32060S001,"AA SPLIT DUCTO MARCA LENNOX / GOODMAN CAP. 60,000",3020,,1111300002,,,0.0000,1,t,2024-07-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000022,0,ING10104-00027,COMPOSTERA TIZATILLO B,1200,,1123102001,,,48436.9700,1,t,2014-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100690,0,601714,OASIS DE PIE DE AGUA FRIA Y CALIENTE / CD JUTICAL,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100691,0,601716, OASIS DE PIE DE AGUA FRIA Y CALIENTE / CD COMAYAG,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100692,0,601708, 1 ESCRITORIO SECRETARIAL MILAN 76.2x121.9 CMS NL,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100693,0,601708,SILLA SEMIEJECUTIVA HT-7008B,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100694,0,601707,ESCRITORIO SECRETARIAL MILAN 76.2x121.9 CMS NL,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100696,0,601713,1 MESA DE CONFERENCIAS P/6-8 PERSONAS DE 96X48,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100697,0,601713,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100698,0,601713-2,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100699,0,601713-3,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100700,0,601713-4,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100701,0,601713-5,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000008,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100705,0,601715,MESA DE CONFERENCIAS P/10-12 PERSONAS DE 120X48,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100098,0,"","CAMARA DE MONITOREO, APP/PP",4001,,1131800001,,,0.0000,1,t,2018-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100296,0,"",PP2019_033 FREEZER VTDTGU/COMER,4001,,1112100001,,,0.0000,1,t,2019-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100706,0,601715,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100707,0,601715-1,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100708,0,601715-2,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100709,0,601715-3,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100710,0,601715-4,1 SILLA SEMIEJECUTIVA Y TELA MAYA EN COLOR NEGRO,3020,,1113000009,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100041,0,"",INTERRUPTOR DOBLE TIIRO 63AMP VASTO,1220,,1111400001,,,4370.0000,1,t,2022-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100042,0,OC 4500037446,SERVICIO CAMBIO TRANSFERENCIA ELECTRICA FACT 1813,1220,,1113000002,,,99447.3100,1,t,2022-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100043,0,"",CONSTRUCCION OFICINA / CANAL DRENAJE HOLDING- MANO,1220,,1113000007,,,397000.0000,1,t,2023-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100044,0,"",MATERIAL SELECTO REPARACION TERRACERIA CALLE HACIA,1220,,1113000007,,,86500.2300,1,t,2023-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100045,0,601749,OBRA CIVIL SALA DE VENTAS CORTIJO CHOLUTECA- REMOD,1220,,1112350001,,,0.0000,1,t,2024-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000060,0,N/A,"CORTINA COLOR AZUL FSC 1212-5.3 UV 96"", 7508 PIES",1200,,1123101001,,,236379.8700,1,t,2020-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100287,0,"",PP2019_021 CAMIÓN LOG/CADSUM,4001,,1113000004,,,0.0000,1,t,2019-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000061,0,"",FABRICACION DE  ESCALERA PARA LAVAR CHILLER,1200,,1131900001,,,12943.2500,1,t,2020-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000062,0,"",ACONDICIONAMIENTO DE COMEDOR DE PPH,1200,,1133000001,,,69358.7000,1,t,2020-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000063,0,N/A,"IMPERMEABILIZACIÓN, AIREACIÓN Y GEO TUBOS",1200,,1131100001,,,1087739.4000,1,t,2021-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000064,0,N/A,OFICINAS AVES VIVAS TIZATILLO,1200,,1123900001,,,252457.2000,1,t,2021-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000065,0,"",AMPLIACION DE DESHUESE Y LINEA DE CONOS,1200,,1131200002,,,3421519.7900,1,t,2021-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000066,0,"",PILA ABSTECIMIENTO AGUA LA VENTA,1200,,1129900099,,,420000.0000,1,t,2021-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000067,0,"",ARCO SANITARIO CON BOMBA PERIFERICA HANWO QB-60,1200,,1129900099,,,118650.0800,1,t,2022-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000073,0,N/A,SISTEMA DE BOMBEO PARA PLANTA DE PROCESO,1200,,1131100001,,,899830.4800,1,t,2023-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000074,0,A101736,BANCO AUTOMATICO DE CAPACITORES DE 37 KVR 480V/3HP,1200,,1131100001,,,0.0000,1,t,2024-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000075,0,A101737,BANCO AUTOMATICO DE CAPACITORES DE 112 KVAR 480V/3,1200,,1131100001,,,0.0000,1,t,2024-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000076,0,A101738,BANCO AUTOMATICO DE CAPACITORES DE 115KVAR 480V/3H,1200,,1131100001,,,0.0000,1,t,2024-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000077,0,"",TUBERIA AGUA POTABLE DE TIZATILLO A GERMANIA PBE,1200,,1131100001,,,0.0000,1,t,2024-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000080,0,601615,PP2024_013 TRATMNTO DE AGUA O.CIVIL PP- CONSTRUCCI,1200,,1131100001,,,0.0000,1,t,2024-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000080,1,601616,PP2024_013_01 TRATMTO AGUA MAQUI PP / COMPRA DE BO,1200,,1131100001,,,0.0000,1,t,2024-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000081,0,"",OBRA CIVIL PARA EQUIPO DE CONGELAMIENTO,1200,,1131700002,,,0.0000,1,t,2025-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100000,0,ING10104-00022,CLINICA MEDICA,1220,,1111300003,,,18508.0000,1,t,2014-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100001,0,ING10104-00001,"TOTAL DE ACTIVOS ANTES DEL 1,999",1220,,1111100001,,,1004013.0500,1,t,1992-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100002,0,ING10104-00009,REMODELACION DE COMEDOR DE CORTIJO,1220,,1111100001,,,8664.0500,1,t,2001-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100003,0,ING10104-00010,CASETA CLUB DE AHORRO,1220,,1111100001,,,20000.0000,1,t,2001-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100004,0,ING10104-00011,INSTALACIONES GENERALES GERMANIA,1220,,1111100001,,,286994.8500,1,t,2001-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100005,0,ING10104-00012,MURO DE GERMANIA Y RAMPLA LAVADO PARA CAMIONES,1220,,1111100001,,,240996.3300,1,t,2009-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100006,0,ING10104-00021,REMODELACION OFICINAS RRHH,1220,,1111300001,,,45388.0000,1,t,2014-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100007,0,ING10104-00032,CERCA PERIMETRAL INSTALACIONES GERMANIA,1220,,1111100004,,,369215.1000,1,t,2015-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100008,0,ING10104-00033,REMODELACION OFICINA VIGILANCIA,1220,,1111100004,,,95196.9100,1,t,2015-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100009,0,ING10104-00037,INSTALACION PASA DOCUMENTOS,1220,,1111200004,,,14338.9000,1,t,2016-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100010,0,ING10104-00038,CLIMATIZACIÓN ALMACEN Y DESPACHO,1220,,1113000002,,,550030.7800,1,t,2016-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30100011,0,ING10104-00040,AREA ELECTRICA DE CARGA PARA CAMIONES,1220,,1112100001,,,435300.6400,1,t,2016-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000036,0,GAL-10003-0074,GALERAS DESARROLLO (9.98X40MTS) M4,1300,,1121101004,,,866918.7700,1,t,2014-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000037,0,GAL-10003-0073,GALERAS DESARROLLO (9.98X40MTS) M3,1300,,1121101003,,,866918.7700,1,t,2014-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000038,0,GAL-10003-0072,GALERAS DESARROLLO (9.98X40MTS) M2,1300,,1121101002,,,866918.7700,1,t,2014-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100297,0,"",PP2019_034 FREEZER VTDTGU/COMER,4001,,1112100001,,,0.0000,1,t,2019-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000039,0,GAL-10003-0071,GALERAS DESARROLLO (9.98X40MTS) M1,1300,,1121101001,,,866918.7700,1,t,2014-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000040,0,GAL-10003-0070,GALERAS DESARROLLO (9.31X81.20MTS) # 8,1300,,1121101004,,,1244292.6100,1,t,2012-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000041,0,GAL-10003-0069,GALERAS DESARROLLO (9.31X81.20MTS) # 7,1300,,1121101004,,,1244292.6100,1,t,2012-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000042,0,GAL-10003-0068,GALERAS DESARROLLO (9.31X81.20MTS) # 6,1300,,1121101003,,,1014567.8000,1,t,2009-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000043,0,GAL-10003-0067,GALERAS DESARROLLO (9.31X81.20MTS) # 5,1300,,1121101003,,,1014567.8000,1,t,2009-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000044,0,GAL-10003-0037,GALERA TIZATILLO B (85.10X9.30MT) # 19,1300,,1123102001,,,185203.6100,1,t,1999-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000045,0,GAL-10003-0036,GALERA TIZATILLO B (85.10X9.30MT) # 18,1300,,1123102001,,,164754.9400,1,t,2010-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000046,0,GAL-10003-0035,GALERA TIZATILLO B (85.10X9.30MT) # 17,1300,,1123102001,,,185203.6100,1,t,1999-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,40000047,0,GAL-10003-0034,GALERA TIZATILLO B (85.10X9.30MT) # 16,1300,,1123102001,,,164754.9400,1,t,2010-06-30,HNL,f,f
